date,7DayAverage,3HighAve,3LowAve,Cold,Rain,FogMist
20121010,10.8357142857143,161,100,1,1,1
20121011,11.75,157.333333333333,85.3333333333333,0,0,0
20121012,12.9785714285714,133.333333333333,57.3333333333333,0,0,0
20121013,12.9428571428571,153.666666666667,68.6666666666667,0,0,0
20121014,12.3857142857143,181.666666666667,100,0,0,0
20121015,12.7428571428571,192.666666666667,118.666666666667,1,1,1
20121016,13.8928571428571,176,102,0,0,0
20121017,15.1642857142857,164.666666666667,85.3333333333333,0,0,0
20121018,14.8,177.666666666667,109.333333333333,1,1,0
20121019,14.2,192.666666666667,127.666666666667,1,1,1
20121020,14.6714285714286,192.666666666667,125.666666666667,1,0,1
20121021,15.0642857142857,192.666666666667,103.333333333333,0,0,0
20121022,15.15,185,103.333333333333,0,0,0
20121023,14.95,174,116.333333333333,1,1,1
20121024,14.9857142857143,166.666666666667,127.666666666667,0,1,1
20121025,14.9928571428571,166.666666666667,133.333333333333,0,0,0
20121026,14.9571428571429,177.666666666667,139,0,0,0
20121027,14.2428571428571,172,139,0,0,1
20121028,13.4142857142857,166.666666666667,129.666666666667,0,0,0
20121029,12.5,146.333333333333,107.333333333333,0,1,1
20121030,11.4357142857143,129.666666666667,87,0,1,1
20121031,10.1285714285714,109.333333333333,70.3333333333333,0,1,0
20121101,9.17857142857143,107.666666666667,61.3333333333333,0,0,0
20121102,7.82857142857143,109.666666666667,53.6666666666667,0,0,0
20121103,6.72142857142857,109.666666666667,46.3333333333333,0,0,0
20121104,5.84285714285714,94.6666666666667,33.3333333333333,0,0,0
20121105,5.28571428571429,78,17,0,0,0
20121106,5.04285714285714,59.3333333333333,1.66666666666667,0,0,0
20121107,5.28571428571429,65,-4,2,1,1
20121108,6.23571428571429,85.3333333333333,5,1,0,2
20121109,7.58571428571429,111.333333333333,26,0,0,0
20121110,8.73571428571428,141,59.3333333333333,0,0,1
20121111,9.21428571428571,165,81.6666666666667,0,0,2
20121112,9.21428571428571,178,77.6666666666667,1,0,3
20121113,9.01428571428571,146.333333333333,53.6666666666667,1,1,1
20121114,8.73571428571429,107.333333333333,29.6666666666667,0,0,0
20121115,7.65714285714286,77.6666666666667,26,0,0,0
20121116,6.46428571428571,85.3333333333333,29.6666666666667,0,0,0
20121117,6.02857142857143,92.6666666666667,35,0,0,0
20121118,6.38571428571429,94.3333333333333,33.3333333333333,0,0,0
20121119,6.97857142857143,94.3333333333333,35,0,0,0
20121120,7.57142857142857,102,38.6666666666667,0,0,0
20121121,7.37142857142857,115,46,0,0,0
20121122,6.82142857142857,124,51.6666666666667,0,0,0
20121123,6.82142857142857,118.333333333333,42.6666666666667,0,1,0
20121124,6.22857142857143,92.3333333333333,28,0,0,0
20121125,5.51428571428571,77.6666666666667,15,0,0,0
20121126,4.8,63,13,0,0,0
20121127,4.20714285714286,65,14.6666666666667,2,1,1
20121128,3.88571428571429,55.6666666666667,11,0,0,0
20121129,4.67857142857143,63,18.3333333333333,0,0,0
20121130,5.67142857142857,63,22,0,0,0
20121201,6.97857142857143,79.6666666666667,35,1,0,1
20121202,7.69285714285714,105.666666666667,55.3333333333333,1,1,2
20121203,7.37142857142857,144.666666666667,75.6666666666667,0,0,2
20121204,7.25714285714286,155.666666666667,64.6666666666667,0,1,2
20121205,7.93571428571429,118.333333333333,28,0,1,0
20121206,7.9,88.6666666666667,6,0,0,0
20121207,7.66428571428571,74,22,0,1,1
20121208,7.26428571428571,92.6666666666667,46.6666666666667,1,1,1
20121209,6.70714285714286,116.666666666667,63.3333333333333,1,1,1
20121210,7.22857142857143,131.333333333333,57.6666666666667,1,1,1
20121211,7.38571428571429,118.333333333333,46.3333333333333,1,1,0
20121212,7.02142857142857,94.3333333333333,31.3333333333333,0,0,1
20121213,6.9,76,24,0,0,0
20121214,6.1,83.3333333333333,27.6666666666667,0,0,0
20121215,6.02142857142857,85,39,0,0,0
20121216,6.3,75.6666666666667,44.3333333333333,1,1,1
20121217,6.3,88.6666666666667,53.6666666666667,1,1,1
20121218,6.57142857142857,88.6666666666667,48,1,1,1
20121219,6.13571428571429,96,39,0,0,0
20121220,5.66428571428571,99.6666666666667,26,1,1,1
20121221,5.27142857142857,83,20.3333333333333,1,1,1
20121222,4.32142857142857,74,20.3333333333333,1,0,0
20121223,3.57142857142857,44.3333333333333,15,0,0,0
20121224,3.05714285714286,50,7.66666666666667,2,0,1
20121225,2.07142857142857,44.3333333333333,-5,1,1,1
20121226,1.67857142857143,42.6666666666667,-11,2,1,0
20121227,1.07857142857143,35.3333333333333,-15,1,1,1
20121228,0.8,26,-11,0,0,0
20121229,1,16.6666666666667,-15,2,1,1
20121230,0,18.3333333333333,-18,0,0,0
20121231,0,29.3333333333333,-26,0,0,0
20130101,0,27.6666666666667,-37,0,0,0
20130102,-0.0714285714285715,16.6666666666667,-44,0,0,1
20130103,0.642857142857143,11.3333333333333,-37,0,0,0
20130104,1.27857142857143,28,-18,0,0,0
20130105,1.95714285714286,54,0,0,0,0
20130106,3.26428571428571,68.6666666666667,13,1,0,2
20130107,4.48571428571429,79.6666666666667,18.6666666666667,0,0,0
20130108,5.12142857142857,85,28,0,0,0
20130109,5.71428571428571,88.6666666666667,33.3333333333333,0,0,1
20130110,6.22857142857143,85,37,0,0,0
20130111,6.7,81.3333333333333,42.6666666666667,0,1,1
20130112,6.3,87,48.3333333333333,1,1,1
20130113,5.55,105.333333333333,50,1,0,2
20130114,5.2,88.6666666666667,37,1,1,2
20130115,4.28571428571429,64.6666666666667,16.6666666666667,1,1,1
20130116,3.97142857142857,40.6666666666667,11.3333333333333,0,1,1
20130117,3.57857142857143,35.3333333333333,-7,0,0,0
20130118,2.15714285714286,61.3333333333333,-11,0,0,0
20130119,0.842857142857143,80,-20,0,0,0
20130120,-0.671428571428571,74.3333333333333,-18,0,0,0
20130121,-2,30,-50,0,0,0
20130122,-3,-31.6666666666667,-85,1,0,1
20130123,-5,-50,-111,0,0,0
20130124,-6,-56,-111,0,0,0
20130125,-6,-43,-104,1,0,1
20130126,-4.02142857142857,-20,-91,0,0,0
20130127,-1.35714285714286,2,-61,0,0,0
20130128,0.907142857142857,42.3333333333333,-22,1,1,1
20130129,1.62142857142857,88.6666666666667,15,0,1,2
20130130,1.85714285714286,135,17,1,1,2
20130131,1.9,102,-5.33333333333333,1,1,1
20130201,1.42857142857143,46,-42,0,0,0
20130202,0.442857142857143,-11,-53,1,0,2
20130203,-1,-13,-55,1,0,2
20130204,-2,-7,-39,0,0,0
20130205,-2,9,-30,1,0,2
20130206,-2,13,-24,0,0,2
20130207,-2,16.6666666666667,-26,0,0,0
20130208,-0.6,3.66666666666667,-41,2,1,1
20130209,0.192857142857143,11,-56,1,0,2
20130210,0.557142857142857,31.3333333333333,-43,0,0,0
20130211,1.39285714285714,53.6666666666667,-15,1,1,1
20130212,2.62857142857143,68.6666666666667,13,0,0,0
20130213,3.37857142857143,70.6666666666667,11.3333333333333,2,0,1
20130214,3.22142857142857,91,13.3333333333333,2,0,0
20130215,2.15714285714286,85.3333333333333,9,0,0,1
20130216,2.23571428571429,59.3333333333333,-18.6666666666667,2,1,0
20130217,1.67142857142857,22.3333333333333,-56,0,0,0
20130218,0.835714285714286,37,-52,0,0,0
20130219,-0.321428571428571,48,-39,1,1,1
20130220,-0.0785714285714285,46,-25.6666666666667,0,0,0
20130221,1.15,25.6666666666667,-41,0,0,0
20130222,2.13571428571429,33.3333333333333,-20,0,0,0
20130223,2.02142857142857,57.3333333333333,-2,1,1,1
20130224,2.81428571428571,70.3333333333333,11,1,0,1
20130225,4.08571428571429,74,9.33333333333333,0,0,0
20130226,4.8,74,13,0,1,2
20130227,4.51428571428571,85.3333333333333,26,1,1,1
20130228,4.03571428571429,87,27.6666666666667,0,1,0
20130301,3.72142857142857,74,18,0,0,0
20130302,3.75,53.3333333333333,-0.333333333333333,1,0,1
20130303,3.63571428571429,48,-17,1,0,1
20130304,2.87857142857143,64.6666666666667,-17,0,0,1
20130305,2.56428571428571,68.6666666666667,0,0,0,0
20130306,3.32857142857143,61,11,0,0,0
20130307,4.00714285714286,48.3333333333333,11,1,0,1
20130308,4.99285714285714,72.3333333333333,6,2,0,1
20130309,5.79285714285714,94.6666666666667,11,0,0,0
20130310,6.18571428571429,116.666666666667,27.6666666666667,0,0,0
20130311,6.14285714285714,120.333333333333,42.3333333333333,0,0,1
20130312,6.3,124,46,1,1,1
20130313,5.62142857142857,100,26,0,0,0
20130314,4.86428571428571,81.3333333333333,1.66666666666667,0,0,0
20130315,3.64285714285714,61,-9,0,0,0
20130316,2.69285714285714,55.3333333333333,-9,2,0,2
20130317,2.17857142857143,33.3333333333333,-13,0,0,0
20130318,2.17857142857143,37,-11,1,1,2
20130319,1.86428571428571,50,-5,1,1,1
20130320,2.06428571428571,59,-2,1,0,0
20130321,2.58571428571429,55.3333333333333,-11,1,0,0
20130322,3.09285714285714,57.3333333333333,-11,0,0,0
20130323,3.65,70.3333333333333,-5,0,0,0
20130324,4.12857142857143,68.3333333333333,9.33333333333333,0,0,0
20130325,4.85,81.3333333333333,18.6666666666667,1,1,1
20130326,5.87857142857143,92.6666666666667,24,0,0,0
20130327,6.70714285714286,113.333333333333,26,0,0,0
20130328,7.42142857142857,117,31.3333333333333,0,1,0
20130329,8.34285714285714,128,38.6666666666667,0,0,0
20130330,7.78571428571428,133.333333333333,51.6666666666667,0,0,0
20130331,7.39285714285714,146.333333333333,46.3333333333333,1,1,1
20130401,7.31428571428571,116.666666666667,33.6666666666667,0,0,0
20130402,7.71428571428571,102,13.3333333333333,0,0,0
20130403,7.24285714285714,85.3333333333333,6,0,0,0
20130404,7.12142857142857,124.333333333333,20.6666666666667,0,0,0
20130405,8.11428571428571,135.333333333333,24.3333333333333,0,0,0
20130406,10.3785714285714,139,37,0,0,1
20130407,12.3571428571429,155.666666666667,55.6666666666667,0,0,0
20130408,13.1857142857143,211.333333333333,85.3333333333333,0,0,0
20130409,12.5071428571429,246.333333333333,113.333333333333,0,0,0
20130410,12.9785714285714,222.333333333333,105.666666666667,1,0,0
20130411,13.3,157.333333333333,87,1,0,0
20130412,12.4642857142857,127.666666666667,61,0,0,0
20130413,11.5428571428571,122,59.3333333333333,1,0,0
20130414,11.4285714285714,144.333333333333,65,0,0,0
20130415,11.55,153.666666666667,76,0,0,0
20130416,13.0642857142857,179.666666666667,92.6666666666667,0,0,0
20130417,13.2285714285714,179.666666666667,105.666666666667,0,0,0
20130418,12.7928571428571,194.666666666667,120.666666666667,1,0,0
20130419,12.5142857142857,174.333333333333,98.3333333333333,1,0,0
20130420,11.8857142857143,167,72.3333333333333,1,0,0
20130421,11.3714285714286,137.333333333333,46.3333333333333,0,0,0
20130422,11.45,124.333333333333,42.6666666666667,0,0,0
20130423,11.0857142857143,150.333333333333,55.6666666666667,0,0,0
20130424,11.7214285714286,170.666666666667,65,0,0,1
20130425,12.8357142857143,196.333333333333,81.6666666666667,0,0,0
20130426,13.35,200,89,0,0,0
20130427,14.3428571428571,205.666666666667,98.3333333333333,0,0,0
20130428,14.4571428571429,187.333333333333,102,0,0,0
20130429,14.8071428571429,181.666666666667,107.666666666667,1,0,0
20130430,14.7285714285714,181.666666666667,100,0,0,0
20130501,14.65,209.333333333333,94.3333333333333,0,0,0
20130502,14.25,205.666666666667,90.3333333333333,0,0,0
20130503,14.4928571428571,205.666666666667,92.3333333333333,0,0,0
20130504,14.7642857142857,191,87,0,0,0
20130505,14.8428571428571,196.666666666667,81.6666666666667,0,0,0
20130506,14.8857142857143,205.666666666667,89,0,0,0
20130507,15.8,203.666666666667,105.666666666667,0,0,0
20130508,16.35,201.666666666667,120.333333333333,0,0,0
20130509,16.7857142857143,211,133.333333333333,1,0,0
20130510,16.3,224,144.333333333333,0,0,0
20130511,15.3928571428571,227.666666666667,139,0,0,0
20130512,15.5142857142857,188.666666666667,113,0,0,0
20130513,16.2714285714286,172,78,0,0,0
20130514,15.95,170.333333333333,79.6666666666667,0,0,0
20130515,15.55,209.333333333333,111.333333333333,0,0,0
20130516,15.2714285714286,229.666666666667,140.666666666667,0,0,0
20130517,16.6214285714286,222,148,0,0,0
20130518,18.6428571428571,185,135,0,0,0
20130519,19.2785714285714,198,135,1,0,0
20130520,19.4,237,157.333333333333,0,0,0
20130521,18.6071428571429,272.333333333333,164.666666666667,0,0,0
20130522,17.7357142857143,274.333333333333,176,0,0,0
20130523,17.7357142857143,235.333333333333,133.333333333333,0,0,0
20130524,17.2285714285714,190.666666666667,107.333333333333,1,0,0
20130525,16.0357142857143,164.666666666667,77.6666666666667,1,0,0
20130526,16.15,179.666666666667,89,0,0,0
20130527,16.8571428571429,205.666666666667,109.333333333333,0,0,0
20130528,19.0428571428571,235.333333333333,127.666666666667,1,0,0
20130529,21.5857142857143,266.666666666667,166.333333333333,0,0,0
20130530,23.2928571428571,307.333333333333,201.666666666667,0,0,1
20130531,24.0857142857143,322,229.666666666667,0,0,0
20130601,24.4071428571429,318.333333333333,224.333333333333,0,0,0
20130602,24.0857142857143,296.333333333333,207.666666666667,1,0,0
20130603,22.7785714285714,268.666666666667,178,1,0,0
20130604,21.0714285714286,242.666666666667,157.333333333333,0,0,0
20130605,19.9214285714286,227.666666666667,144.333333333333,0,0,0
20130606,19.3642857142857,205.333333333333,148,0,0,0
20130607,18.8857142857143,211,146.333333333333,1,0,0
20130608,19.3642857142857,229.666666666667,153.666666666667,1,0,0
20130609,19.7214285714286,242.666666666667,159.333333333333,0,0,0
20130610,19.5285714285714,248.333333333333,172.333333333333,0,0,0
20130611,19.65,240.666666666667,176,1,0,0
20130612,19.9285714285714,239,163,0,0,0
20130613,20.0071428571429,224,142.666666666667,0,0,0
20130614,20.8428571428571,231.666666666667,135.333333333333,1,0,0
20130615,21,252,153.666666666667,0,0,0
20130616,20.8071428571429,274.333333333333,183.333333333333,0,0,0
20130617,21.5214285714286,281.666666666667,189,0,0,0
20130618,22.3571428571429,276,178,0,0,0
20130619,22.6714285714286,268.666666666667,165,1,0,0
20130620,23.1857142857143,265,165,0,0,0
20130621,23.6928571428571,278,176,0,0,0
20130622,24.3285714285714,292.666666666667,190.666666666667,0,0,0
20130623,25.2357142857143,311,209,0,0,0
20130624,25.9071428571429,324,224,0,0,0
20130625,26.3785714285714,318.333333333333,231.333333333333,0,0,0
20130626,26.5785714285714,307.333333333333,229.666666666667,0,0,0
20130627,26.6214285714286,296,229.666666666667,0,0,0
20130628,25.95,292.333333333333,224.333333333333,1,0,0
20130629,25.55,292.333333333333,224.333333333333,0,0,1
20130630,25.4357142857143,277.666666666667,222.333333333333,0,0,0
20130701,25.5571428571429,276,224,0,0,0
20130702,25.8714285714286,270.333333333333,224,1,0,0
20130703,26.5071428571429,289,229.666666666667,1,0,0
20130704,26.9428571428571,303.666666666667,237,1,0,0
20130705,27.4642857142857,320.333333333333,246.333333333333,0,0,0
20130706,27.7785714285714,329.333333333333,252,0,0,0
20130707,27.9357142857143,327.666666666667,246.666666666667,0,0,0
20130708,27.85,320.333333333333,239,0,0,0
20130709,27.0214285714286,307.333333333333,233.333333333333,0,0,0
20130710,26.1428571428571,298,238.666666666667,0,0,0
20130711,25.9,277.666666666667,227.666666666667,1,0,0
20130712,26.2928571428571,270.333333333333,212.666666666667,0,0,0
20130713,26.65,281.333333333333,209,0,0,0
20130714,27.2857142857143,312.666666666667,227.666666666667,1,0,0
20130715,28.0428571428571,336.666666666667,246.333333333333,0,0,0
20130716,29.3928571428571,349.666666666667,255.666666666667,0,0,0
20130717,30.4285714285714,357.333333333333,261,0,0,0
20130718,30.4714285714286,361.333333333333,272,0,0,1
20130719,30.0357142857143,354,275.666666666667,0,0,1
20130720,29.6071428571429,337.333333333333,266.333333333333,0,0,1
20130721,28.6142857142857,318.666666666667,251.666666666667,0,0,0
20130722,26.75,307.666666666667,237,0,0,0
20130723,25.5142857142857,296.333333333333,222.333333333333,1,0,0
20130724,24.6428571428571,263,202,0,0,0
20130725,23.9714285714286,255.333333333333,187,0,0,0
20130726,23.6928571428571,253.666666666667,190.666666666667,0,0,0
20130727,23.2857142857143,272.333333333333,201.666666666667,0,0,0
20130728,23.2428571428571,276,209.333333333333,1,0,0
20130729,23.6357142857143,277.666666666667,203.666666666667,1,0,0
20130730,23.7142857142857,286.666666666667,198,0,0,0
20130731,23.4785714285714,270,192.333333333333,0,0,0
20130801,23.4,270,192.333333333333,0,0,0
20130802,22.85,261,194.333333333333,1,0,0
20130803,22.7,268.666666666667,194.333333333333,0,0,0
20130804,22.7071428571429,259.666666666667,185.333333333333,0,0,0
20130805,23.0642857142857,267,178,0,0,0
20130806,23.4214285714286,267,185.333333333333,0,0,0
20130807,23.6928571428571,272.333333333333,200,0,0,0
20130808,23.6857142857143,277.666666666667,218.333333333333,0,0,0
20130809,24.1571428571429,283,218.333333333333,0,0,0
20130810,24.1142857142857,283,209,0,0,0
20130811,23.5142857142857,277.666666666667,201.666666666667,0,0,0
20130812,22.9642857142857,266.666666666667,198,0,0,0
20130813,22.4571428571429,253.666666666667,190.666666666667,0,0,0
20130814,22.2642857142857,246.333333333333,170.333333333333,0,0,0
20130815,22.1857142857143,255.666666666667,163,0,0,0
20130816,21.9071428571429,274.333333333333,168.666666666667,0,0,1
20130817,22.3428571428571,270.333333333333,185.333333333333,0,0,0
20130818,23.4142857142857,264.666666666667,189,0,0,0
20130819,23.8928571428571,272,196.333333333333,0,0,0
20130820,24.1714285714286,298,203.666666666667,0,0,0
20130821,24.05,296.333333333333,213,0,0,0
20130822,24.1714285714286,285.333333333333,218.666666666667,0,0,0
20130823,24.45,267,205.666666666667,0,0,1
20130824,24.5357142857143,276,192.666666666667,0,0,0
20130825,24.3428571428571,279.666666666667,187,0,0,0
20130826,24.4214285714286,292.666666666667,198.333333333333,1,0,0
20130827,24.4928571428571,298.333333333333,211.333333333333,0,0,0
20130828,25.05,291,217,0,0,0
20130829,25.5285714285714,287,215,0,0,0
20130830,25.6857142857143,287,218.666666666667,0,0,0
20130831,25.3642857142857,294.333333333333,226,0,0,1
20130901,24.9642857142857,289,233.333333333333,0,0,0
20130902,24.6857142857143,281.666666666667,224,0,0,0
20130903,23.6571428571429,278,205.333333333333,0,0,0
20130904,22.8642857142857,274.333333333333,187,0,0,0
20130905,22.3857142857143,255.666666666667,166.666666666667,0,0,0
20130906,21.3571428571429,252,155.666666666667,0,0,0
20130907,21.5571428571429,257.333333333333,155.666666666667,0,0,0
20130908,22.5928571428571,259.333333333333,155.666666666667,0,0,0
20130909,23.1071428571429,272.333333333333,172.333333333333,0,0,0
20130910,23.3857142857143,296.666666666667,196.333333333333,0,0,1
20130911,22.6642857142857,322.666666666667,220.333333333333,0,0,1
20130912,21.7571428571429,304,203.666666666667,0,0,0
20130913,21.7142857142857,250,161,1,0,0
20130914,20.1214285714286,224,126,0,0,0
20130915,18.1357142857143,216.666666666667,120.333333333333,0,0,0
20130916,17.1857142857143,213,113,1,0,0
20130917,17.3071428571429,211,113,0,0,0
20130918,17.9857142857143,220.333333333333,111.333333333333,0,0,0
20130919,17.9428571428571,246.333333333333,130,0,0,0
20130920,17.4285714285714,255.666666666667,148.333333333333,0,0,0
20130921,17.6285714285714,239,146.333333333333,1,0,0
20130922,17.7071428571429,215,127.666666666667,1,0,0
20130923,17.5428571428571,207.666666666667,101.666666666667,0,0,0
20130924,17.0285714285714,215,98,0,0,0
20130925,16.6714285714286,224.333333333333,112.666666666667,0,0,0
20130926,16.9071428571429,217,131.333333333333,0,0,0
20130927,17.5,217,138.666666666667,0,0,0
20130928,18.3357142857143,218.666666666667,137,0,0,0
20130929,19.2071428571429,229.666666666667,135,0,0,0
20130930,19.6857142857143,246.333333333333,140.666666666667,0,0,0
20131001,20.7142857142857,266.666666666667,153.666666666667,0,0,0
20131002,21.15,272.333333333333,166.666666666667,0,0,0
20131003,21.3857142857143,279.666666666667,179.666666666667,0,0,0
20131004,21.5857142857143,266.666666666667,179.666666666667,0,0,1
20131005,20.7857142857143,251.666666666667,183.333333333333,0,0,0
20131006,19.5214285714286,233,172.333333333333,0,0,0
20131007,18.6428571428571,216.333333333333,153.666666666667,0,0,0
20131008,17.6928571428571,201.666666666667,131.666666666667,0,0,0
20131009,17.3785714285714,181.333333333333,120.333333333333,0,0,0
20131010,16.8214285714286,183.333333333333,131.666666666667,0,0,0
20131011,16.1071428571429,201.666666666667,144.666666666667,1,0,0
20131012,16.2714285714286,201.666666666667,148.333333333333,0,0,0
20131013,16.5785714285714,198,133.333333333333,0,0,0
20131014,17.1785714285714,198,120.333333333333,0,0,0
20131015,16.9785714285714,201.666666666667,120.333333333333,0,0,0
20131016,16.3428571428571,214.666666666667,137,0,0,0
20131017,16.0285714285714,207.333333333333,140.666666666667,0,0,0
20131018,15.95,202,133.333333333333,0,0,0
20131019,15.6714285714286,183.333333333333,113,0,0,0
20131020,14.7642857142857,179.666666666667,103.666666666667,0,0,0
20131021,13.2142857142857,185,102,0,0,0
20131022,12.0214285714286,170.333333333333,92.6666666666667,0,0,0
20131023,11.2285714285714,148,76,0,0,0
20131024,10.8714285714286,122.333333333333,55.3333333333333,0,0,0
20131025,10.3928571428571,122.333333333333,48,0,0,0
20131026,9.67857142857143,129.666666666667,57.3333333333333,0,0,0
20131027,9.95714285714286,144.333333333333,63,0,0,0
20131028,10.9142857142857,146,68.6666666666667,0,0,0
20131029,12.3428571428571,150,70.3333333333333,0,0,0
20131030,13.4142857142857,159.333333333333,89,0,0,1
20131031,12.9428571428571,185.333333333333,116.666666666667,0,0,0
20131101,12.0357142857143,200,131.666666666667,0,0,0
20131102,11.8785714285714,179.666666666667,102,0,0,0
20131103,11.9928571428571,135.333333333333,57.6666666666667,0,0,0
20131104,11.5571428571429,111.333333333333,31.6666666666667,0,0,0
20131105,10.0071428571429,122.333333333333,53.6666666666667,0,0,0
20131106,8.61428571428571,155.666666666667,70.3333333333333,0,0,0
20131107,9.12857142857143,146.333333333333,68.3333333333333,0,0,0
20131108,9.72142857142857,126,48,0,0,0
20131109,9.20714285714286,120.333333333333,48,0,0,0
20131110,7.55,126,53.6666666666667,0,0,0
20131111,6.63571428571429,129.666666666667,41,0,0,0
20131112,7.07857142857143,89,13.3333333333333,0,0,0
20131113,7.75714285714286,87,-5,0,0,0
20131114,8,96.3333333333333,19,0,0,0
20131115,8.79285714285714,135.333333333333,48.3333333333333,0,0,0
20131116,8.95,150.333333333333,81.6666666666667,0,0,0
20131117,9.26428571428571,165,94.6666666666667,0,0,0
20131118,9.34285714285714,148.333333333333,78,1,0,0
20131119,9.62142857142857,118.666666666667,42.6666666666667,0,0,0
20131120,8.82857142857143,94.6666666666667,13,0,0,0
20131121,6.53571428571428,105.666666666667,41,0,0,0
20131122,4.24285714285714,124,39,0,0,0
20131123,3.96428571428571,84,17.3333333333333,0,0,0
20131124,4.8,43,-34,0,0,0
20131125,3.93571428571429,30,-31,0,0,0
20131126,2.35,89,-9,1,0,0
20131127,1.52142857142857,89,4,1,0,0
20131128,2.77142857142857,74.3333333333333,-3,0,0,0
20131129,4.02857142857143,31.6666666666667,-21,0,0,0
20131130,4.46428571428571,57.3333333333333,-11,0,0,0
20131201,4.3,75.6666666666667,11,0,0,0
20131202,6,101.666666666667,35,0,0,1
20131203,7.22857142857143,107.333333333333,44.3333333333333,0,0,0
20131204,7.57857142857143,128,57.3333333333333,0,0,1
20131205,6.67857142857143,144.666666666667,55.6666666666667,0,0,0
20131206,5.89285714285714,124.333333333333,39,1,0,0
20131207,4.95,74.3333333333333,4,1,0,0
20131208,3.65,31.6666666666667,-7,0,0,0
20131209,1.47857142857143,24.3333333333333,-10,0,0,0
20131210,-0.142857142857143,24.3333333333333,-14,0,0,0
20131211,-1,8,-29,0,0,0
20131212,-1,4,-42,0,0,0
20131213,-1,6,-51,0,0,0
20131214,-1,24,-38,0,0,0
20131215,-1,20.3333333333333,-34,1,0,0
20131216,0,16.6666666666667,-30,0,0,0
20131217,0.957142857142857,11.3333333333333,-43,0,0,0
20131218,3.33571428571429,37,-34,0,0,0
20131219,5.79285714285714,76,-3,0,0,0
20131220,7.69285714285714,127.666666666667,49,0,0,0
20131221,8.17142857142857,172.333333333333,105.666666666667,0,0,0
20131222,7.77857142857143,192.666666666667,107.666666666667,0,0,0
20131223,7.34285714285714,150.333333333333,62,1,0,0
20131224,6.42857142857143,76,-15.6666666666667,0,0,1
20131225,5.43571428571429,24,-38,0,0,0
20131226,3.72857142857143,20,-29,0,0,1
20131227,2.22142857142857,64.6666666666667,2,0,0,0
20131228,1.62142857142857,87,22,0,0,0
20131229,1.9,96.3333333333333,8,1,0,0
20131230,1.30714285714286,53.6666666666667,-19.6666666666667,0,0,0
20131231,-0.428571428571428,26,-51,0,0,0
20140101,-2.55714285714286,4,-60,0,0,0
20140102,-3,-22,-82,0,0,0
20140103,-3,-29,-112,1,0,0
20140104,-4,-16,-95,0,0,0
20140105,-5,52,-77,0,0,0
20140106,-5,34,-84,0,0,0
20140107,-4,0.666666666666667,-118,0,0,0
20140108,-1.42142857142857,-42,-112,0,0,0
20140109,-0.435714285714286,-9,-64,0,0,0
20140110,0.114285714285714,57.3333333333333,-12,0,0,0
20140111,3,98,17,1,0,0
20140112,5.17142857142857,124,29.6666666666667,1,0,0
20140113,6.12142857142857,113,42.6666666666667,0,0,0
20140114,6.51428571428571,100,44.6666666666667,1,0,0
20140115,5.52857142857143,83.3333333333333,42.6666666666667,0,0,0
20140116,4.35,68.6666666666667,22.3333333333333,0,0,0
20140117,3.91428571428571,57.6666666666667,4,0,0,0
20140118,1.77857142857143,50,-17.6666666666667,0,0,0
20140119,-0.742857142857143,53.6666666666667,-21,0,0,0
20140120,-2.75714285714286,35,-55,0,0,0
20140121,-5,-3,-90,0,0,0
20140122,-6,-51,-134,0,0,0
20140123,-6,-71,-136,0,0,0
20140124,-6,-51,-110,0,0,0
20140125,-7,-25,-91,0,0,0
20140126,-6,19,-71,0,0,0
20140127,-5,6,-84,0,0,0
20140128,-4,-14,-90,0,0,0
20140129,-2.75,-40,-99,0,0,0
20140130,-1.01428571428571,-7,-75,0,0,0
20140131,-0.821428571428572,34,-35,0,0,0
20140201,0.121428571428571,81.3333333333333,8,0,0,1
20140202,1.14285714285714,88.6666666666667,11,0,0,1
20140203,1.41428571428571,70.3333333333333,-14.3333333333333,0,0,0
20140204,1.1,29.6666666666667,-33,0,0,1
20140205,-0.114285714285714,9.33333333333333,-44,0,0,0
20140206,-2,3.66666666666667,-40,0,0,0
20140207,-3,-5,-54,0,0,0
20140208,-3,-7,-54,0,0,0
20140209,-4,-12,-60,0,0,0
20140210,-4,-18,-69,0,0,0
20140211,-3,-29,-84,0,0,0
20140212,-3,-16,-79,0,0,0
20140213,-3,9,-51,0,0,0
20140214,-3,31.3333333333333,-25,0,0,0
20140215,-2,21,-31,0,0,0
20140216,-0.271428571428571,6,-55,0,0,0
20140217,0.835714285714286,10,-56,0,0,0
20140218,1.38571428571429,37,-33,0,0,0
20140219,2.56428571428571,72.3333333333333,2,0,0,0
20140220,4.37142857142857,90.6666666666667,20.3333333333333,0,0,0
20140221,5.20714285714286,107.333333333333,31.3333333333333,0,0,0
20140222,4.89285714285714,112.666666666667,42.3333333333333,0,0,0
20140223,3.79285714285714,103.666666666667,26,0,0,0
20140224,2.20714285714286,65,-3,0,0,0
20140225,0.164285714285714,23,-45,0,0,0
20140226,-1.29285714285714,4,-69,0,0,1
20140227,-2.28571428571429,-12,-97,0,0,1
20140228,-3.15714285714286,-1,-97,0,0,0
20140301,-3.75714285714286,10,-64,0,0,0
20140302,-3.2,24,-49,0,0,1
20140303,-3.23571428571429,9,-62.3333333333333,0,0,1
20140304,-2.05,8,-73,0,0,0
20140305,-0.664285714285714,6,-75,0,0,0
20140306,-0.342857142857143,21,-51,0,0,0
