NO,Date,Year,Month,Day,Open,High,Low,Close,Volume,AdjClose,datetime,NYTempHigh,NYTempLow,BadWeather,
281,2014-06-16,2014,6,16,193.889999,194.699997,193.660004,194.289993,87424000,189.634042,6/16/14,27.200000,17.200000,0.000000,
282,2014-06-13,2014,6,13,193.919998,194.320007,193.300003,194.130005,82017000,189.477887,6/13/14,26.100000,18.300000,0.000000,
283,2014-06-12,2014,6,12,194.690002,194.800003,193.110001,193.539993,106350000,188.902015,6/12/14,22.800000,15.600000,0.000000,
284,2014-06-11,2014,6,11,194.899994,195.119995,194.479996,194.919998,68772000,190.248949,6/11/14,21.100000,16.100000,0.000000,
285,2014-06-10,2014,6,10,195.339996,195.639999,194.919998,195.600006,57129000,190.912662,6/10/14,25.000000,18.300000,0.000000,
286,2014-06-09,2014,6,9,195.350006,196.050003,195.169998,195.580002,65119000,190.893137,6/9/14,22.800000,17.200000,1.000000,
287,2014-06-06,2014,6,6,194.869995,195.429993,194.779999,195.380005,78696000,190.697932,6/6/14,24.400000,16.100000,0.000000,
288,2014-06-05,2014,6,5,193.410004,194.649994,192.699997,194.449997,92103000,189.790211,6/5/14,24.400000,16.100000,1.000000,
289,2014-06-04,2014,6,4,192.470001,193.300003,192.270004,193.190002,55529000,188.560411,6/4/14,27.800000,17.200000,0.000000,
290,2014-06-03,2014,6,3,192.429993,192.899994,192.25,192.800003,65047000,188.179758,6/3/14,30.600000,18.300000,1.000000,
291,2014-06-02,2014,6,2,192.949997,192.990005,191.970001,192.899994,64656000,188.277352,6/2/14,26.700000,15.000000,0.000000,
292,2014-05-30,2014,5,30,192.190002,192.800003,192.029999,192.679993,76316000,188.062623,5/30/14,23.900000,12.800000,1.000000,
293,2014-05-29,2014,5,29,191.820007,192.399994,191.330002,192.369995,64377000,187.760054,5/29/14,18.900000,10.600000,0.000000,
294,2014-05-28,2014,5,28,191.520004,191.820007,191.059998,191.380005,66723000,186.793788,5/28/14,17.800000,12.200000,0.000000,
295,2014-05-27,2014,5,27,191.059998,191.580002,190.949997,191.520004,72010000,186.930433,5/27/14,30.000000,17.800000,0.000000,
296,2014-05-23,2014,5,23,189.759995,190.479996,189.589996,190.350006,61092800,185.788472,5/23/14,21.700000,13.300000,0.000000,
297,2014-05-22,2014,5,22,189.179993,189.979996,188.860001,189.589996,61549000,185.046675,5/22/14,19.400000,15.000000,0.000000,
298,2014-05-21,2014,5,21,188.089996,189.220001,188.059998,189.130005,89093000,184.597707,5/21/14,23.300000,17.200000,0.000000,
299,2014-05-20,2014,5,20,188.649994,188.669998,187.070007,187.550003,111644000,183.055568,5/20/14,25.600000,11.700000,0.000000,
300,2014-05-19,2014,5,19,187.690002,188.889999,187.520004,188.740005,63839000,184.217054,5/19/14,22.200000,9.400000,0.000000,
301,2014-05-16,2014,5,16,187.509995,188.130005,186.720001,188.050003,97458000,183.543586,5/16/14,20.000000,14.400000,0.000000,
302,2014-05-15,2014,5,15,188.679993,188.720001,186.479996,187.399994,154956000,182.909154,5/15/14,21.700000,14.400000,0.000000,
303,2014-05-14,2014,5,14,189.789993,189.880005,188.789993,189.059998,72367000,184.529377,5/14/14,21.700000,11.100000,0.000000,
304,2014-05-13,2014,5,13,190.039993,190.419998,189.770004,189.960007,66454000,185.407819,5/13/14,22.800000,11.700000,1.000000,
305,2014-05-12,2014,5,12,188.800003,189.880005,188,189.789993,86940000,185.24188,5/12/14,29.400000,17.800000,0.000000,
306,2014-05-09,2014,5,9,187.710007,188.039993,186.830002,187.960007,83679000,183.455747,5/9/14,17.200000,12.800000,0.000000,
307,2014-05-08,2014,5,8,187.710007,189.050003,187.080002,187.679993,93618000,183.182443,5/8/14,15.000000,11.700000,0.000000,
308,2014-05-07,2014,5,7,187.410004,187.970001,186.009995,187.880005,106500000,183.377662,5/7/14,20.600000,10.000000,0.000000,
309,2014-05-06,2014,5,6,188,188.130005,186.740005,186.779999,85454000,182.304016,5/6/14,21.700000,11.100000,0.000000,
310,2014-05-05,2014,5,5,187.139999,188.550003,186.619995,188.419998,75883000,183.904715,5/5/14,21.100000,10.000000,0.000000,
311,2014-05-02,2014,5,2,188.309998,189.139999,187.779999,188.059998,98122000,183.553341,5/2/14,21.100000,13.300000,0.000000,
312,2014-05-01,2014,5,1,188.220001,188.839996,187.729996,188.330002,93019000,183.816875,5/1/14,25.600000,10.600000,0.000000,
313,2014-04-30,2014,4,30,187.440002,188.5,187.179993,188.309998,101508000,183.79735,4/30/14,11.100000,5.000000,1.000000,
314,2014-04-29,2014,4,29,187.479996,188.039993,187.080002,187.75,84098000,183.250772,4/29/14,11.100000,6.100000,0.000000,
315,2014-04-28,2014,4,28,187.050003,187.690002,184.960007,186.880005,135121000,182.401626,4/28/14,19.400000,7.200000,0.000000,
316,2014-04-25,2014,4,25,187.220001,187.330002,185.869995,186.289993,100380000,181.825753,4/25/14,17.200000,6.700000,0.000000,
317,2014-04-24,2014,4,24,188.369995,188.389999,186.929993,187.830002,88170000,183.328857,4/24/14,16.700000,5.600000,0.000000,
318,2014-04-23,2014,4,23,187.820007,187.919998,187.300003,187.449997,73869000,182.957959,4/23/14,16.100000,6.700000,0.000000,
319,2014-04-22,2014,4,22,187.229996,188.399994,187.130005,187.889999,85790000,183.387417,4/22/14,21.700000,10.600000,0.000000,
320,2014-04-21,2014,4,21,186.440002,187.100006,186.210007,187.039993,68329000,182.55778,4/21/14,19.400000,5.000000,0.000000,
321,2014-04-17,2014,4,17,185.880005,186.910004,185.559998,186.389999,105255000,181.923363,4/17/14,8.900000,2.200000,0.000000,
322,2014-04-16,2014,4,16,185.470001,186.139999,184.649994,186.130005,105197000,181.669599,4/16/14,9.400000,-0.500000,1.000000,
323,2014-04-15,2014,4,15,183.320007,184.330002,181.509995,184.199997,157093000,179.785841,4/15/14,17.200000,0.600000,0.000000,
324,2014-04-14,2014,4,14,182.929993,183.369995,181.440002,182.940002,132382000,178.556041,4/14/14,23.900000,15.000000,0.000000,
325,2014-04-11,2014,4,11,182.139999,183.419998,181.309998,181.509995,167251000,177.160302,4/11/14,23.900000,13.300000,0.000000,
326,2014-04-10,2014,4,10,187.080002,187.169998,182.929993,183.160004,172959000,178.77077,4/10/14,14.400000,5.600000,0.000000,
327,2014-04-09,2014,4,9,185.600006,187.149994,185.059998,187.089996,100254000,182.606585,4/9/14,16.100000,7.200000,0.000000,
328,2014-04-08,2014,4,8,184.259995,185.399994,183.589996,185.100006,112660000,180.664283,4/8/14,17.800000,7.800000,0.000000,
329,2014-04-07,2014,4,7,185.949997,186.259995,183.960007,184.339996,140803000,179.922486,4/7/14,11.700000,6.100000,0.000000,
330,2014-04-04,2014,4,4,189.660004,189.699997,186.100006,186.399994,169381000,181.933118,4/4/14,8.300000,4.400000,0.000000,
331,2014-04-03,2014,4,3,189.169998,189.220001,188.050003,188.630005,77435000,184.109689,4/3/14,19.400000,7.800000,0.000000,
332,2014-04-02,2014,4,2,188.490005,189.130005,188.139999,188.880005,78774000,184.353698,4/2/14,12.200000,5.600000,0.000000,
333,2014-04-01,2014,4,1,187.619995,188.360001,187,188.25,89193000,183.738791,4/1/14,15.600000,3.900000,0.000000,
334,2014-03-31,2014,3,31,186.669998,187.300003,185.520004,187.009995,99745000,182.5285,3/31/14,13.300000,2.200000,1.000000,
335,2014-03-28,2014,3,28,185.110001,186.419998,185,185.490005,101642000,181.044936,3/28/14,16.700000,2.800000,0.000000,
336,2014-03-27,2014,3,27,184.75,185.339996,183.899994,184.580002,142383000,180.15674,3/27/14,6.700000,-5.500000,0.000000,
337,2014-03-26,2014,3,26,187.039993,187.339996,184.919998,184.970001,119843000,180.537393,3/26/14,2.200000,-4.300000,0.000000,
338,2014-03-25,2014,3,25,186.369995,186.940002,185.270004,186.309998,103852000,181.845278,3/25/14,3.900000,-3.200000,0.000000,
339,2014-03-24,2014,3,24,186.839996,187.070007,184.619995,185.429993,121411000,180.986362,3/24/14,1.700000,-6.000000,0.000000,
340,2014-03-21,2014,3,21,187.710007,189.020004,186.029999,186.199997,163128000,181.737914,3/21/14,10.600000,3.900000,0.000000,
341,2014-03-20,2014,3,20,186.25,187.889999,185.919998,187.75,117241000,182.44554,3/20/14,12.200000,4.400000,0.000000,
342,2014-03-19,2014,3,19,187.679993,187.940002,185.470001,186.660004,176267300,181.38634,3/19/14,7.800000,0.000000,0.000000,
343,2014-03-18,2014,3,18,186.710007,187.910004,186.509995,187.660004,101804600,182.358087,3/18/14,6.100000,-2.100000,0.000000,
344,2014-03-17,2014,3,17,185.589996,186.770004,185.509995,186.330002,98359500,181.065661,3/17/14,1.700000,-4.900000,0.000000,
345,2014-03-14,2014,3,14,184.850006,185.800003,184.440002,184.660004,153919600,179.442845,3/14/14,7.800000,-5.500000,0.000000,
346,2014-03-13,2014,3,13,187.839996,187.990005,184.660004,185.179993,155014300,179.948143,3/13/14,0.000000,-7.700000,0.000000,
347,2014-03-12,2014,3,12,186.320007,187.350006,185.899994,187.279999,104824400,181.988818,3/12/14,13.300000,0.000000,0.000000,
348,2014-03-11,2014,3,11,188.440002,188.710007,186.800003,187.229996,99009100,181.940228,3/11/14,18.900000,7.200000,0.000000,
349,2014-03-10,2014,3,10,187.970001,188.229996,187.080002,188.160004,74939200,182.84396,3/10/14,10.600000,2.200000,1.000000,
350,2014-03-07,2014,3,7,188.960007,188.960007,187.429993,188.259995,114513500,182.941126,3/7/14,2.800000,-3.200000,1.000000,
351,2014-03-06,2014,3,6,188.210007,188.610001,187.779999,188.179993,82516500,182.863385,3/6/14,-0.500000,-8.800000,0.000000,
352,2014-03-05,2014,3,5,187.740005,188.070007,187.449997,187.75,88376900,182.44554,3/5/14,3.900000,-3.200000,0.000000,
353,2014-03-04,2014,3,4,186.789993,187.979996,186.75,187.580002,167545900,182.280345,3/4/14,-1.600000,-10.500000,0.000000,
354,2014-03-03,2014,3,3,184.649994,185.449997,183.75,184.979996,167748500,179.753797,3/3/14,0.000000,-8.200000,1.000000,
355,2014-02-28,2014,2,28,185.789993,187.149994,185.050003,186.289993,150842000,181.026783,2/28/14,-4.300000,-12.700000,0.000000,
356,2014-02-27,2014,2,27,184.580002,185.869995,184.369995,185.820007,93880800,180.570075,2/27/14,1.100000,-9.900000,1.000000,
357,2014-02-26,2014,2,26,185.110001,185.600006,184.330002,184.850006,98677200,179.627479,2/26/14,-0.500000,-6.600000,1.000000,
358,2014-02-25,2014,2,25,185.059998,185.589996,184.229996,184.839996,117085000,179.617753,2/25/14,0.600000,-4.300000,0.000000,
359,2014-02-24,2014,2,24,184.279999,186.149994,184.199997,184.910004,114063900,179.685782,2/24/14,6.700000,-2.700000,0.000000,
360,2014-02-21,2014,2,21,184.449997,184.889999,183.800003,183.889999,118116400,178.694596,2/21/14,9.400000,2.200000,0.000000,
361,2014-02-20,2014,2,20,183.270004,184.520004,182.600006,184.100006,104998100,178.898669,2/20/14,10.600000,2.800000,0.000000,
362,2014-02-19,2014,2,19,183.759995,184.949997,182.869995,183.020004,126524300,177.84918,2/19/14,7.200000,1.100000,0.000000,
363,2014-02-18,2014,2,18,184.179993,184.490005,183.649994,184.240005,80460900,179.034713,2/18/14,3.900000,-3.200000,0.000000,
364,2014-02-14,2014,2,14,182.839996,184.360001,182.669998,184.020004,96498400,178.820927,2/14/14,4.400000,-0.500000,0.000000,
365,2014-02-13,2014,2,13,180.839996,183.199997,180.830002,183.009995,100542200,177.839453,2/13/14,2.200000,-4.300000,0.000000,
366,2014-02-12,2014,2,12,182.25,182.830002,181.710007,182.070007,94717700,176.926023,2/12/14,-3.800000,-10.500000,0.000000,
367,2014-02-11,2014,2,11,180.160004,182.440002,180.039993,181.979996,117814100,176.838555,2/11/14,-3.200000,-8.800000,0.000000,
368,2014-02-10,2014,2,10,179.699997,180.070007,179.210007,180.009995,92218800,174.924212,2/10/14,-1.600000,-6.000000,0.000000,
369,2014-02-07,2014,2,7,178.309998,179.869995,177.729996,179.679993,170787200,174.603533,2/7/14,0.000000,-4.300000,0.000000,
370,2014-02-06,2014,2,6,175.580002,177.479996,175.220001,177.479996,132877600,172.465692,2/6/14,0.000000,-6.000000,0.000000,
371,2014-02-05,2014,2,5,174.779999,175.559998,173.710007,175.169998,164230500,170.220959,2/5/14,1.100000,-1.600000,0.000000,
372,2014-02-04,2014,2,4,174.949997,175.839996,174.110001,175.389999,165012400,170.434744,2/4/14,1.700000,-5.500000,1.000000,
373,2014-02-03,2014,2,3,177.970001,178.369995,173.830002,174.169998,254837100,169.249211,2/3/14,6.100000,-2.700000,0.000000,
374,2014-01-31,2014,1,31,177.009995,179.289993,176.919998,178.179993,194677900,173.145912,1/31/14,3.900000,-3.800000,0.000000,
375,2014-01-30,2014,1,30,178.830002,179.809998,178.259995,179.229996,118938100,174.16625,1/30/14,-1.000000,-8.800000,0.000000,
376,2014-01-29,2014,1,29,177.580002,178.550003,176.880005,177.350006,216597300,172.339375,1/29/14,-4.900000,-9.900000,0.000000,
377,2014-01-28,2014,1,28,178.139999,179.300003,178.119995,179.070007,110463200,174.010782,1/28/14,-6.000000,-11.000000,0.000000,
378,2014-01-27,2014,1,27,179.059998,179.520004,177.119995,178.009995,180843100,172.980717,1/27/14,6.700000,-6.000000,0.000000,
379,2014-01-24,2014,1,24,181.600006,181.660004,178.830002,178.889999,208677100,173.83586,1/24/14,-6.600000,-12.100000,0.000000,
380,2014-01-23,2014,1,23,183.369995,183.399994,181.820007,182.789993,132496900,177.625668,1/23/14,-6.600000,-13.800000,0.000000,
381,2014-01-22,2014,1,22,184.490005,184.570007,183.910004,184.300003,61270900,179.093016,1/22/14,-8.200000,-14.900000,0.000000,
382,2014-01-21,2014,1,21,184.699997,184.770004,183.050003,184.179993,88621200,178.976396,1/21/14,-0.500000,-11.600000,0.000000,
383,2014-01-17,2014,1,17,184.100006,184.449997,183.320007,183.639999,107848700,178.451659,1/17/14,6.700000,0.600000,0.000000,
384,2014-01-16,2014,1,16,184.279999,184.660004,183.830002,184.419998,72290600,179.20962,1/16/14,5.600000,2.200000,0.000000,
385,2014-01-15,2014,1,15,184.100006,184.940002,183.710007,184.660004,98525800,179.442845,1/15/14,8.300000,3.900000,0.000000,
386,2014-01-14,2014,1,14,182.289993,183.770004,181.949997,183.669998,105016100,178.48081,1/14/14,11.100000,6.700000,1.000000,
387,2014-01-13,2014,1,13,183.669998,184.179993,181.339996,181.690002,149892000,176.556755,1/13/14,10.600000,2.800000,0.000000,
388,2014-01-10,2014,1,10,183.949997,184.220001,183.009995,184.139999,102026400,178.937532,1/10/14,2.800000,-1.000000,0.000000,
389,2014-01-09,2014,1,9,184.110001,184.130005,182.800003,183.639999,90683400,178.451659,1/9/14,0.000000,-5.500000,0.000000,
390,2014-01-08,2014,1,8,183.449997,183.830002,182.889999,183.520004,96582300,178.335054,1/8/14,-5.500000,-12.700000,0.000000,
391,2014-01-07,2014,1,7,183.089996,183.789993,182.949997,183.479996,86144200,178.296176,1/7/14,-7.100000,-15.500000,0.000000,
392,2014-01-06,2014,1,6,183.490005,183.559998,182.080002,182.360001,108028200,177.207824,1/6/14,12.800000,-7.100000,0.000000,
393,2014-01-03,2014,1,3,183.229996,183.600006,182.630005,182.889999,81390600,177.722848,1/3/14,-7.700000,-12.700000,1.000000,
394,2014-01-02,2014,1,2,183.979996,184.070007,182.479996,182.919998,119636900,177.752,1/2/14,0.600000,-7.700000,0.000000,
395,2013-12-31,2013,12,31,184.070007,184.690002,183.929993,184.690002,86119900,179.471996,12/31/13,0.000000,-6.000000,0.000000,
396,2013-12-30,2013,12,30,183.869995,184.020004,183.580002,183.820007,56857000,178.626581,12/30/13,7.200000,-4.900000,0.000000,
397,2013-12-27,2013,12,27,184.100006,184.179993,183.660004,183.850006,61814000,178.655732,12/27/13,4.400000,-0.500000,0.000000,
398,2013-12-26,2013,12,26,183.339996,183.960007,183.320007,183.860001,63365000,178.665444,12/26/13,2.200000,-1.000000,1.000000,
399,2013-12-24,2013,12,24,182.539993,183.009995,182.529999,182.929993,45368800,177.761712,12/24/13,5.600000,-3.200000,1.000000,
400,2013-12-23,2013,12,23,182.449997,182.639999,182.070007,182.529999,85598000,177.373019,12/23/13,17.800000,5.600000,1.000000,
401,2013-12-20,2013,12,20,180.690002,181.990005,180.570007,181.559998,197087000,176.430423,12/20/13,11.700000,5.000000,0.000000,
402,2013-12-19,2013,12,19,181.179993,181.699997,180.710007,181.490005,136531200,175.410098,12/19/13,8.300000,-1.000000,0.000000,
403,2013-12-18,2013,12,18,178.919998,181.729996,177.320007,181.699997,234906000,175.613055,12/18/13,2.800000,-4.900000,0.000000,
404,2013-12-17,2013,12,17,179.380005,179.410004,178.25,178.649994,89886000,172.665227,12/17/13,0.000000,-4.300000,0.000000,
405,2013-12-16,2013,12,16,178.949997,179.809998,178.899994,179.220001,96195000,173.216139,12/16/13,0.600000,-3.800000,0.000000,
406,2013-12-13,2013,12,13,178.5,178.660004,177.770004,178.110001,107808000,172.143323,12/13/13,1.700000,-4.900000,0.000000,
407,2013-12-12,2013,12,12,178.639999,178.860001,177.759995,178.130005,115565000,172.162658,12/12/13,-1.000000,-4.900000,0.000000,
408,2013-12-11,2013,12,11,180.820007,180.850006,178.5,178.720001,130591000,172.732889,12/11/13,0.600000,-2.700000,0.000000,
409,2013-12-10,2013,12,10,180.979996,181.360001,180.639999,180.75,80976000,174.694883,12/10/13,2.800000,-1.000000,0.000000,
410,2013-12-09,2013,12,9,181.470001,181.669998,181.160004,181.399994,70124000,175.323102,12/9/13,3.900000,-0.500000,0.000000,
411,2013-12-06,2013,12,6,180.669998,181.110001,180.149994,180.940002,127728000,174.87852,12/6/13,16.700000,2.800000,1.000000,
412,2013-12-05,2013,12,5,179.410004,179.740005,178.770004,178.940002,106934000,172.94552,12/5/13,15.600000,8.900000,0.000000,
413,2013-12-04,2013,12,4,179.100006,180.479996,178.350006,179.729996,123033000,173.709049,12/4/13,11.100000,5.000000,1.000000,
414,2013-12-03,2013,12,3,179.940002,180.389999,179.169998,179.75,116563000,173.728383,12/3/13,11.700000,3.300000,0.000000,
415,2013-12-02,2013,12,2,181.089996,181.429993,180.25,180.529999,99726000,174.482252,12/2/13,9.400000,5.000000,1.000000,
416,2013-11-29,2013,11,29,181.320007,181.75,180.800003,181,55870900,174.936508,11/29/13,3.900000,-1.600000,0.000000,
417,2013-11-27,2013,11,27,180.869995,181.240005,180.649994,181.119995,58800000,175.052483,11/27/13,16.700000,1.700000,1.000000,
418,2013-11-26,2013,11,26,180.720001,181.220001,180.410004,180.679993,86994000,174.627221,11/26/13,8.300000,0.600000,1.000000,
419,2013-11-25,2013,11,25,181.130005,181.169998,180.369995,180.630005,79486000,174.578908,11/25/13,1.700000,-4.900000,0.000000,
420,2013-11-22,2013,11,22,179.979996,180.830002,179.770004,180.809998,81296000,174.752871,11/22/13,13.900000,10.600000,0.000000,
421,2013-11-21,2013,11,21,178.970001,180.050003,178.860001,179.910004,92841000,173.883026,11/21/13,11.100000,1.700000,0.000000,
422,2013-11-20,2013,11,20,179.389999,179.929993,177.979996,178.470001,124909000,172.491264,11/20/13,6.700000,0.000000,0.000000,
423,2013-11-19,2013,11,19,179.330002,179.869995,178.720001,179.029999,93891000,173.032502,11/19/13,10.600000,2.200000,0.000000,
424,2013-11-18,2013,11,18,180.350006,180.5,179.020004,179.419998,104796000,173.409436,11/18/13,18.300000,10.600000,1.000000,
425,2013-11-15,2013,11,15,179.559998,180.119995,179.330002,180.050003,102818000,174.018336,11/15/13,13.900000,6.700000,0.000000,
426,2013-11-14,2013,11,14,178.539993,179.419998,178.25,179.270004,103435000,173.264467,11/14/13,11.100000,0.600000,0.000000,
427,2013-11-13,2013,11,13,176.089996,178.429993,176.089996,178.380005,103844000,172.404283,11/13/13,3.900000,-1.600000,0.000000,
428,2013-11-12,2013,11,12,176.940002,177.360001,176.369995,176.960007,83990000,171.031854,11/12/13,11.100000,-0.500000,0.000000,
429,2013-11-11,2013,11,11,177.119995,177.529999,176.910004,177.320007,62614000,171.379795,11/11/13,11.700000,6.100000,0.000000,
430,2013-11-08,2013,11,8,174.869995,177.309998,174.850006,177.289993,136713000,171.350786,11/8/13,10.000000,4.400000,0.000000,
431,2013-11-07,2013,11,7,177.5,177.639999,174.759995,174.929993,157000000,169.069846,11/7/13,17.800000,6.700000,0.000000,
432,2013-11-06,2013,11,6,177.029999,177.5,176.539993,177.169998,87348000,171.234811,11/6/13,16.100000,9.400000,0.000000,
433,2013-11-05,2013,11,5,176.139999,176.75,175.570007,176.270004,85825000,170.364967,11/5/13,12.800000,5.000000,0.000000,
434,2013-11-04,2013,11,4,176.690002,176.899994,175.979996,176.830002,85677000,170.906205,11/4/13,7.800000,1.700000,0.000000,
435,2013-11-01,2013,11,1,176.020004,176.610001,175.220001,176.210007,142805000,170.306979,11/1/13,21.100000,15.000000,0.000000,
436,2013-10-31,2013,10,31,176.149994,176.889999,175.529999,175.789993,133795000,169.901036,10/31/13,18.900000,11.700000,0.000000,
437,2013-10-30,2013,10,30,177.380005,177.509995,175.660004,176.289993,140002000,170.384286,10/30/13,15.600000,8.300000,1.000000,
438,2013-10-29,2013,10,29,176.630005,177.240005,176.380005,177.169998,87401000,171.234811,10/29/13,13.300000,6.700000,0.000000,
439,2013-10-28,2013,10,28,175.889999,176.470001,175.699997,176.229996,84979000,170.326299,10/28/13,16.100000,6.100000,0.000000,
440,2013-10-25,2013,10,25,175.509995,176,175.169998,175.949997,93625000,170.05568,10/25/13,11.700000,4.400000,0.000000,
441,2013-10-24,2013,10,24,174.919998,175.369995,174.509995,175.149994,70350000,169.282477,10/24/13,12.200000,5.000000,0.000000,
442,2013-10-23,2013,10,23,174.809998,174.889999,173.960007,174.570007,105484000,168.72192,10/23/13,12.800000,7.200000,0.000000,
443,2013-10-22,2013,10,22,174.910004,175.929993,174.429993,175.410004,126663000,169.533776,10/22/13,19.400000,10.600000,0.000000,
444,2013-10-21,2013,10,21,174.449997,174.75,174.009995,174.399994,104104000,168.557602,10/21/13,18.900000,10.000000,0.000000,
445,2013-10-18,2013,10,18,173.860001,174.509995,173.509995,174.389999,138316000,168.547942,10/18/13,20.000000,12.800000,0.000000,
446,2013-10-17,2013,10,17,171.369995,173.320007,171.339996,173.220001,129389000,167.417139,10/17/13,22.800000,16.100000,0.000000,
447,2013-10-16,2013,10,16,170.720001,172.160004,170.639999,172.070007,161676000,166.30567,10/16/13,19.400000,13.300000,0.000000,
448,2013-10-15,2013,10,15,170.509995,171.149994,169.470001,169.699997,155485000,164.015054,10/15/13,22.200000,11.700000,0.000000,
449,2013-10-14,2013,10,14,169.210007,171.080002,169.080002,170.940002,112106000,165.21352,10/14/13,18.900000,11.100000,0.000000,
450,2013-10-11,2013,10,11,168.910004,170.320007,168.770004,170.259995,105040000,164.556292,10/11/13,20.000000,15.600000,1.000000,
451,2013-10-10,2013,10,10,167.289993,169.259995,167.229996,169.169998,195955000,163.502811,10/10/13,18.300000,12.200000,0.000000,
452,2013-10-09,2013,10,9,165.800003,166.199997,164.529999,165.600006,168973000,160.052413,10/9/13,16.700000,11.700000,0.000000,
453,2013-10-08,2013,10,8,167.399994,167.619995,165.360001,165.479996,178015000,159.936423,10/8/13,19.400000,12.200000,0.000000,
454,2013-10-07,2013,10,7,167.419998,168.449997,167.25,167.429993,96295000,161.821095,10/7/13,24.400000,15.600000,0.000000,
455,2013-10-04,2013,10,4,167.75,169.059998,167.529999,168.889999,96878000,163.232192,10/4/13,30.000000,18.900000,1.000000,
456,2013-10-03,2013,10,3,168.789993,168.940002,166.839996,167.619995,176698000,162.004733,10/3/13,25.600000,17.200000,0.000000,
457,2013-10-02,2013,10,2,168.350006,169.339996,167.830002,169.179993,113350000,163.51247,10/2/13,28.300000,17.800000,0.000000,
458,2013-10-01,2013,10,1,168.139999,169.5,167.970001,169.339996,127160000,163.667114,10/1/13,27.800000,15.000000,0.000000,
459,2013-09-30,2013,9,30,167.479996,168.539993,167.149994,168.009995,143937000,162.381667,9/30/13,23.900000,13.300000,0.000000,
460,2013-09-27,2013,9,27,168.839996,169.139999,168.470001,168.910004,99141800,163.251526,9/27/13,20.600000,13.900000,0.000000,
461,2013-09-26,2013,9,26,169.320007,170.169998,169.050003,169.690002,77146900,164.005395,9/26/13,21.700000,14.400000,0.000000,
462,2013-09-25,2013,9,25,169.639999,169.979996,168.889999,169.039993,117306500,163.377161,9/25/13,22.800000,11.100000,0.000000,
463,2013-09-24,2013,9,24,169.899994,170.529999,169.210007,169.529999,106333100,163.850751,9/24/13,22.800000,8.300000,0.000000,
464,2013-09-23,2013,9,23,170.490005,170.649994,169.389999,169.929993,104616500,164.237345,9/23/13,18.900000,10.000000,0.000000,
465,2013-09-20,2013,9,20,172.330002,172.330002,170.580002,170.720001,132867100,165.000889,9/20/13,26.100000,15.600000,0.000000,
466,2013-09-19,2013,9,19,173.520004,173.600006,172.589996,172.759995,146616900,166.162608,9/19/13,25.600000,12.800000,0.000000,
467,2013-09-18,2013,9,18,171.009995,173.520004,170.580002,173.050003,203460600,166.441542,9/18/13,22.200000,10.600000,0.000000,
468,2013-09-17,2013,9,17,170.460007,171.110001,170.460007,171.070007,82523300,164.537159,9/17/13,18.300000,10.000000,0.000000,
469,2013-09-16,2013,9,16,171.160004,171.240005,170.039993,170.309998,106299200,163.806172,9/16/13,22.800000,13.300000,1.000000,
470,2013-09-13,2013,9,13,169.130005,169.460007,168.740005,169.330002,72727800,162.863601,9/13/13,25.000000,15.000000,1.000000,
471,2013-09-12,2013,9,12,169.339996,169.559998,168.720001,168.949997,83209000,162.498108,9/12/13,30.600000,21.100000,0.000000,
472,2013-09-11,2013,9,11,168.639999,169.399994,168.350006,169.399994,94545900,162.93092,9/11/13,35.600000,25.000000,1.000000,
473,2013-09-10,2013,9,10,168.639999,168.899994,168.259995,168.869995,105847200,162.421161,9/10/13,30.600000,20.000000,1.000000,
474,2013-09-09,2013,9,9,166.449997,167.729996,166.449997,167.630005,87559300,161.228524,9/9/13,22.800000,13.900000,0.000000,
475,2013-09-06,2013,9,6,166.509995,166.979996,164.479996,166.039993,159756500,159.699232,9/6/13,22.200000,13.900000,0.000000,
476,2013-09-05,2013,9,5,165.850006,166.399994,165.729996,165.960007,63090500,159.6223,9/5/13,26.700000,17.800000,0.000000,
477,2013-09-04,2013,9,4,164.429993,166.029999,164.130005,165.75,97389400,159.420313,9/4/13,27.800000,18.300000,0.000000,
478,2013-09-03,2013,9,3,165.229996,165.580002,163.699997,164.389999,142375100,158.112248,9/3/13,27.800000,20.000000,0.000000,
479,2013-08-30,2013,8,30,164.509995,164.529999,163.169998,163.649994,134928900,157.400502,8/30/13,29.400000,21.100000,0.000000,
480,2013-08-29,2013,8,29,163.550003,165.039993,163.399994,164.169998,119200500,157.900648,8/29/13,26.700000,21.700000,0.000000,
481,2013-08-28,2013,8,28,163.259995,164.490005,163.050003,163.910004,108113000,157.650582,8/28/13,30.000000,21.700000,0.000000,
482,2013-08-27,2013,8,27,164.360001,166,163.210007,163.330002,158619400,157.09273,8/27/13,30.600000,21.700000,0.000000,
483,2013-08-26,2013,8,26,166.789993,167.300003,165.889999,166,89702100,159.660766,8/26/13,28.900000,20.000000,1.000000,
484,2013-08-23,2013,8,23,166.550003,166.830002,165.770004,166.619995,90888900,160.257084,8/23/13,27.800000,21.700000,1.000000,
485,2013-08-22,2013,8,22,164.899994,166.300003,164.889999,166.059998,101471400,159.718472,8/22/13,25.600000,21.700000,0.000000,
486,2013-08-21,2013,8,21,165.119995,166.029999,164.190002,164.559998,159530500,158.275754,8/21/13,32.200000,22.200000,0.000000,
487,2013-08-20,2013,8,20,165.039993,166.199997,164.860001,165.580002,89294400,159.256806,8/20/13,31.100000,20.000000,0.000000,
