DATE,TMAX,TMIN,Ice Fog,Hail,Fog,MIst,Rain,Smoke,Snow,BadWeather,Average,3DayAverage,7DayAverage,3HighAve,3LowAve,Cold,Rain,FogMist
20140320,122,44,0,0,0,0,0,0,0,0,8.3,6.48333333333333,4.62857142857143,102,27.6666666666667,0,0,0
20140321,106,39,0,0,0,0,0,0,0,0,7.25,8.88333333333333,4.55,133.333333333333,44.3333333333333,0,0,0
20140322,172,50,0,0,0,0,0,0,0,0,11.1,6.6,4.31428571428571,111.333333333333,21,0,0,0
20140323,56,-27,0,0,0,0,0,0,0,0,1,3.46666666666667,3.60714285714286,81.6666666666667,-12.3333333333333,0,0,0
20140324,17,-60,0,0,0,0,0,0,0,0,-2,0,2.50714285714286,37.3333333333333,-40,0,0,0
20140325,39,-32,0,0,0,0,0,0,0,0,0,-1,2.86428571428571,26,-45,0,0,0
20140326,22,-43,0,0,0,0,0,0,0,0,-1,0,2.78571428571429,42.6666666666667,-43,0,0,0
20140327,67,-55,0,0,0,0,0,0,0,0,1,3.1,3.52857142857143,85.3333333333333,-23,0,0,0
20140328,167,28,0,0,0,0,0,0,0,0,9.75,6.96666666666667,4.94285714285714,128,11,0,0,0
20140329,150,61,1,0,0,0,0,0,0,1,10.55,8.98333333333333,6.28571428571429,137,42.6666666666667,1,0,0
20140330,94,39,0,0,0,0,0,0,0,0,6.65,8.31666666666667,7.70714285714286,125.666666666667,40.6666666666667,0,0,0
20140331,133,22,1,0,0,0,0,0,0,1,7.75,8.05,9.56428571428571,127.666666666667,33.3333333333333,1,0,0
20140401,156,39,0,0,0,0,0,0,0,0,9.75,8.8,9.07857142857143,137,39,0,0,0
20140402,122,56,0,0,0,0,0,0,0,0,8.9,10.75,8.75714285714286,157.333333333333,57.6666666666667,0,0,0
20140403,194,78,0,0,0,0,0,0,0,0,13.6,9.61666666666667,9.11428571428572,133,59.3333333333333,0,0,0
20140404,83,44,0,0,0,0,0,0,0,0,6.35,9.41666666666667,9.27857142857143,133,55.3333333333333,0,0,0
20140405,122,44,1,0,0,0,0,0,0,1,8.3,7.93333333333333,9.71428571428571,122,36.6666666666667,1,0,0
20140406,161,22,0,0,0,0,0,0,0,0,9.15,8.78333333333333,10.1071428571429,133.333333333333,42.3333333333333,0,0,0
20140407,117,61,0,0,0,0,0,0,0,0,8.9,10.2833333333333,9.59285714285714,152,53.6666666666667,0,0,0
20140408,178,78,0,0,0,0,0,0,0,0,12.8,11.1166666666667,11.3428571428571,152,70.3333333333333,0,0,0
20140409,161,72,0,0,0,0,0,0,0,0,11.65,11.4833333333333,12.5,161,68.6666666666667,0,0,0
20140410,144,56,0,0,0,0,0,0,0,0,10,13.4166666666667,13.85,181.333333333333,87,0,0,0
20140411,239,133,0,0,0,0,0,0,0,0,18.6,15,15.3571428571429,203.666666666667,96.3333333333333,0,0,0
20140412,228,100,0,0,0,0,0,0,0,0,16.4,17.8666666666667,14.8,239,118.333333333333,0,0,0
20140413,250,122,0,0,0,0,0,0,0,0,18.6,18.15,13.7714285714286,239,124,0,0,0
20140414,239,150,0,0,0,0,0,0,0,0,19.45,15.65,13.1357142857143,220.333333333333,92.6666666666667,0,0,0
20140415,172,6,0,0,0,0,0,0,0,0,8.9,10.9333333333333,11.2714285714286,168.333333333333,50,0,0,0
20140416,94,-5,1,0,0,0,0,0,0,1,4,6.3,10.7142857142857,118.333333333333,8,1,0,0
20140417,89,22,0,0,0,0,0,0,0,0,5.55,5.18333333333333,9.68571428571429,92.3333333333333,11,0,0,0
20140418,94,17,0,0,0,0,0,0,0,0,5.55,7.86666666666667,8.65,127.666666666667,29.6666666666667,0,0,0
20140419,200,50,0,0,0,0,0,0,0,0,12.5,9.81666666666667,9.68571428571429,150,46.3333333333333,0,0,0
20140420,156,72,0,0,0,0,0,0,0,0,11.4,12.0333333333333,10.6785714285714,183.333333333333,57.3333333333333,0,0,0
20140421,194,50,0,0,0,0,0,0,0,0,12.2,13.25,11.4785714285714,189,76,0,0,0
20140422,217,106,0,0,0,0,0,0,0,0,16.15,13.25,12.3928571428571,190.666666666667,74.3333333333333,0,0,0
20140423,161,67,0,0,0,0,0,0,0,0,11.4,12.9,12.55,181.666666666667,76.3333333333333,0,0,0
20140424,167,56,0,0,0,0,0,0,0,0,11.15,11.5,12.5857142857143,166.666666666667,63.3333333333333,0,0,0
20140425,172,67,0,0,0,0,0,0,0,0,11.95,12.2333333333333,12.7428571428571,177.666666666667,67,0,0,0
20140426,194,78,0,0,0,0,0,0,0,0,13.6,12.4,11.6642857142857,172,76,0,0,0
20140427,150,83,0,0,0,0,0,0,0,0,11.65,12.85,11.1857142857143,179.333333333333,77.6666666666667,0,0,0
20140428,194,72,0,0,0,0,0,0,0,0,13.3,11.1833333333333,12.1785714285714,151.666666666667,72,0,0,0
20140429,111,61,0,0,0,0,0,0,0,0,8.6,9.98333333333333,12.9285714285714,138.666666666667,61,0,0,0
20140430,111,50,1,0,0,0,0,0,0,1,8.05,11.5833333333333,13.4071428571429,159.333333333333,72.3333333333333,1,0,0
20140501,256,106,0,0,0,0,0,0,0,0,18.1,14.45,13.9214285714286,192.666666666667,96.3333333333333,0,0,0
20140502,211,133,0,0,0,0,0,0,0,0,17.2,17.4166666666667,14.2428571428571,228,120.333333333333,0,0,0
20140503,217,122,0,0,0,0,0,0,0,0,16.95,16.4666666666667,15.3571428571429,203.666666666667,125.666666666667,0,0,0
20140504,183,122,0,0,0,0,0,0,0,0,15.25,15.9166666666667,16.3928571428571,203.666666666667,114.666666666667,0,0,0
20140505,211,100,0,0,0,0,0,0,0,0,15.55,15.7333333333333,15.7142857142857,203.666666666667,111,0,0,0
20140506,217,111,0,0,0,0,0,0,0,0,16.4,15.75,15.4,211.333333333333,103.666666666667,0,0,0
20140507,206,100,0,0,0,0,0,0,0,0,15.3,15.0166666666667,15.9928571428571,191,109.333333333333,0,0,0
20140508,150,117,0,0,0,0,0,0,0,0,13.35,14.55,16.9142857142857,176,115,0,0,0
20140509,172,128,0,0,0,0,0,0,0,0,15,16.4833333333333,18.0642857142857,201.666666666667,128,0,0,0
20140510,283,139,0,0,0,0,0,0,0,0,21.1,19.2666666666667,18.1857142857143,244.333333333333,141,0,0,0
20140511,278,156,1,0,0,0,0,0,0,1,21.7,22.1333333333333,18.3428571428571,285,157.666666666667,1,0,0
20140512,294,178,0,0,0,0,0,0,0,0,23.6,20.85,19.0142857142857,266.666666666667,150.333333333333,0,0,0
20140513,228,117,0,0,0,0,0,1,0,1,17.25,19.0833333333333,19.3285714285714,246.333333333333,135.333333333333,0,0,1
20140514,217,111,0,0,0,0,0,0,0,0,16.4,17.2333333333333,18.6571428571429,220.666666666667,124,0,0,0
20140515,217,144,0,0,0,0,0,0,0,0,18.05,17.2166666666667,17.7,211.333333333333,133,0,0,0
20140516,200,144,0,0,0,0,0,0,0,0,17.2,17.2166666666667,16.5857142857143,209.333333333333,135,0,0,0
20140517,211,117,0,0,0,0,0,0,0,0,16.4,16.2,16.7857142857143,201.666666666667,122.333333333333,0,0,0
20140518,194,106,0,0,0,0,0,0,0,0,15,15.7333333333333,17.3357142857143,209,105.666666666667,0,0,0
20140519,222,94,0,0,0,0,0,0,0,0,15.8,16.4833333333333,17.2142857142857,224,105.666666666667,0,0,0
20140520,256,117,0,0,0,0,0,0,0,0,18.65,18.2333333333333,17.2571428571429,237,127.666666666667,0,0,0
20140521,233,172,0,0,0,0,0,0,0,0,20.25,18.7,17.4142857142857,227.666666666667,146.333333333333,0,0,0
20140522,194,150,0,0,0,0,0,0,0,0,17.2,18.3166666666667,18.0928571428571,214.666666666667,151.666666666667,0,0,0
20140523,217,133,0,0,0,0,0,0,0,0,17.5,17.4,19.3285714285714,207.333333333333,140.666666666667,0,0,0
20140524,211,139,0,0,0,0,0,0,0,0,17.5,18.25,20.0785714285714,231.666666666667,133.333333333333,0,0,0
20140525,267,128,0,0,0,0,0,0,0,0,19.75,20.5666666666667,19.3285714285714,259.333333333333,152,0,0,0
20140526,300,189,0,0,0,0,0,0,0,0,24.45,22.7,18.9785714285714,289,165,0,0,0
20140527,300,178,0,0,0,0,0,0,0,0,23.9,21.1166666666667,19.1,259.333333333333,163,0,0,0
20140528,178,122,0,0,0,0,0,0,0,0,15,17.8833333333333,19.2214285714286,222.333333333333,135.333333333333,0,0,0
20140529,189,106,0,0,0,0,0,0,0,0,14.75,16.0333333333333,19.1,202,118.666666666667,0,0,0
20140530,239,128,0,0,0,0,0,1,0,1,18.35,17.15,18.5857142857143,218.666666666667,124.333333333333,0,0,1
20140531,228,139,0,0,0,0,0,0,0,0,18.35,18.5333333333333,18.6642857142857,239,131.666666666667,0,0,0
20140601,250,128,0,0,0,0,0,0,0,0,18.9,19.3666666666667,19.7357142857143,248.333333333333,139,0,0,0
20140602,267,150,0,0,0,0,0,0,0,0,20.85,21.4,20.5214285714286,274.333333333333,153.666666666667,0,0,0
20140603,306,183,1,0,0,0,0,0,0,1,24.45,22.6,20.7928571428571,283.666666666667,168.333333333333,1,0,0
20140604,278,172,0,0,0,0,0,0,0,0,22.5,22.4,21.2714285714286,276,172,0,0,0
20140605,244,161,1,0,0,0,0,0,0,1,20.25,21,22.0642857142857,255.333333333333,164.666666666667,1,0,0
20140606,244,161,0,0,0,0,0,0,0,0,20.25,20.7333333333333,21.9428571428571,255.333333333333,159.333333333333,0,0,0
20140607,278,156,0,0,0,0,0,0,0,0,21.7,22.1333333333333,21.5428571428571,274,168.666666666667,0,0,0
20140608,300,189,0,0,0,0,0,0,0,0,24.45,22.05,20.9857142857143,268.666666666667,172.333333333333,0,0,0
20140609,228,172,1,0,0,0,0,0,0,1,20,22.0333333333333,20.8357142857143,259.333333333333,181.333333333333,1,0,0
20140610,250,183,0,0,0,0,0,0,0,0,21.65,20.0833333333333,21.1142857142857,229.666666666667,172,0,0,0
20140611,211,161,0,0,0,0,0,0,0,0,18.6,19.8166666666667,20.7928571428571,229.666666666667,166.666666666667,0,0,0
20140612,228,156,0,0,0,0,0,0,0,0,19.2,20,20.2785714285714,233.333333333333,166.666666666667,0,0,0
20140613,261,183,0,0,0,0,0,0,0,0,22.2,20.2833333333333,20.5928571428571,240.666666666667,165,0,0,0
20140614,233,156,1,0,0,0,0,0,0,1,19.45,20.8333333333333,21.3142857142857,253.666666666667,163,1,0,0
20140615,267,150,0,0,0,0,0,0,0,0,20.85,20.8333333333333,22.6642857142857,257.333333333333,159.333333333333,0,0,0
20140616,272,172,0,0,0,0,0,0,0,0,22.2,23.25,23.1357142857143,285.333333333333,179.666666666667,0,0,0
20140617,317,217,0,0,0,0,0,0,0,0,26.7,25.65,23.1,302,211,0,0,0
20140618,317,244,0,0,0,0,0,0,0,0,28.05,25.75,23.3428571428571,294.666666666667,220.333333333333,0,0,0
20140619,250,200,1,0,0,0,0,0,0,1,22.5,24.1666666666667,23.5,276,207.333333333333,1,0,0
20140620,261,178,0,0,0,0,0,0,0,0,21.95,21.8666666666667,23.5785714285714,255.666666666667,181.666666666667,0,0,0
20140621,256,167,0,0,0,0,0,0,0,0,21.15,21.6833333333333,23.1357142857143,259.333333333333,174.333333333333,0,0,0
20140622,261,178,0,0,0,0,0,0,0,0,21.95,21.95,22.7357142857143,263,176,0,0,0
20140623,272,183,0,0,0,0,0,0,0,0,22.75,22.7666666666667,23.1285714285714,268.333333333333,187,0,0,0
20140624,272,200,0,0,0,0,0,0,0,0,23.6,23.8666666666667,23.4,279.333333333333,198,0,0,0
20140625,294,211,1,0,0,0,0,0,0,1,25.25,24.7,23.9142857142857,286.666666666667,207.333333333333,1,0,0
20140626,294,211,1,0,0,0,0,0,0,1,25.25,24.7833333333333,24.2285714285714,290.333333333333,205.333333333333,1,0,0
20140627,283,194,0,0,0,0,0,0,0,0,23.85,24.6166666666667,24.5142857142857,294.333333333333,198,0,0,0
20140628,306,189,0,0,0,0,0,0,0,0,24.75,24.25,24.9928571428571,290.666666666667,194.333333333333,0,0,0
20140629,283,200,0,0,0,0,0,0,0,0,24.15,24.55,25.3142857142857,292.666666666667,198.333333333333,0,0,0
20140630,289,206,0,0,0,0,0,0,0,0,24.75,25.2833333333333,25.3642857142857,296.333333333333,209.333333333333,0,0,0
20140701,317,222,0,0,0,0,0,0,0,0,26.95,26.4,24.9285714285714,311.333333333333,216.666666666667,0,0,0
20140702,328,222,0,0,0,0,0,0,0,0,27.5,26.6833333333333,24.5642857142857,317,216.666666666667,0,0,0
20140703,306,206,0,0,0,0,0,0,0,0,25.6,24.6333333333333,24.5285714285714,289,203.666666666667,0,0,0
20140704,233,183,1,0,0,0,0,0,0,1,20.8,22.8666666666667,24.8785714285714,270.333333333333,187,1,0,0
20140705,272,172,0,0,0,0,0,0,0,0,22.2,22.3,24.9214285714286,264.666666666667,181.333333333333,0,0,0
20140706,289,189,0,0,0,0,0,0,0,0,23.9,24.4333333333333,24.7642857142857,294.333333333333,194.333333333333,0,0,0
20140707,322,222,1,0,0,0,0,0,0,1,27.2,26.1166666666667,24.7142857142857,313,209.333333333333,1,0,0
20140708,328,217,0,0,0,0,0,0,0,0,27.25,26.95,25.4357142857143,320.333333333333,218.666666666667,0,0,0
20140709,311,217,0,0,0,0,0,0,0,0,26.4,26.3,25.9142857142857,307.333333333333,218.666666666667,0,0,0
20140710,283,222,0,0,0,0,0,0,0,0,25.25,25.8333333333333,26.1071428571429,298,218.666666666667,0,0,0
20140711,300,217,0,0,0,0,0,0,0,0,25.85,25.55,25.8714285714286,292.333333333333,218.666666666667,0,0,0
20140712,294,217,0,0,0,0,0,0,0,0,25.55,25.55,25.7071428571429,292.333333333333,218.666666666667,0,0,0
20140713,283,222,0,0,0,0,0,0,0,0,25.25,25.45,25.3071428571429,288.666666666667,220.333333333333,0,0,0
20140714,289,222,0,0,0,0,0,0,0,0,25.55,25.6333333333333,25.0285714285714,290.666666666667,222,0,0,0
20140715,300,222,0,0,0,0,0,0,0,0,26.1,25.0833333333333,24.55,287,214.666666666667,0,0,0
20140716,272,200,1,0,0,0,0,0,0,1,23.6,24.3333333333333,24.0714285714286,281.333333333333,205.333333333333,1,0,0
20140717,272,194,0,0,0,0,0,0,0,0,23.3,23.1333333333333,23.7214285714286,272,190.666666666667,0,0,0
20140718,272,178,0,0,0,0,0,0,0,0,22.5,22.6666666666667,23.5571428571429,262.666666666667,190.666666666667,0,0,0
20140719,244,200,0,0,0,0,0,0,0,0,22.2,22.5,23.5214285714286,261,189,0,0,0
20140720,267,189,0,0,0,0,0,0,0,0,22.8,23.1333333333333,23.9571428571429,268.333333333333,194.333333333333,0,0,0
20140721,294,194,0,0,0,0,0,0,0,0,24.4,24.35,24.0428571428571,287,200,0,0,0
20140722,300,217,0,0,0,0,0,0,0,0,25.85,25.6333333333333,24.1642857142857,301.666666666667,211,0,0,0
20140723,311,222,1,0,0,0,0,0,0,1,26.65,25.4666666666667,24.4071428571429,292.666666666667,216.666666666667,1,0,0
20140724,267,211,0,0,0,0,0,0,0,0,23.9,24.6333333333333,24.8,285.333333333333,207.333333333333,0,0,0
20140725,278,189,0,0,0,0,0,0,0,0,23.35,23.7166666666667,24.7285714285714,272.333333333333,202,0,0,0
20140726,272,206,0,0,0,0,0,0,0,0,23.9,24.2666666666667,24.05,281.333333333333,204,0,0,0
20140727,294,217,1,0,0,0,0,0,0,1,25.55,24.45,23.3785714285714,281.333333333333,207.666666666667,1,0,0
20140728,278,200,1,0,0,0,0,0,0,1,23.9,23.5166666666667,23.3785714285714,272,198.333333333333,1,0,0
20140729,244,178,0,0,0,0,0,0,0,0,21.1,22.3166666666667,23.6571428571429,263,183.333333333333,0,0,0
20140730,267,172,0,0,0,0,0,0,0,0,21.95,22.3166666666667,23.1357142857143,263,183.333333333333,0,0,0
20140731,278,200,0,0,0,0,0,0,0,0,23.9,23.7166666666667,22.5785714285714,278,196.333333333333,0,0,0
20140801,289,217,0,0,0,0,0,1,0,1,25.3,23.15,22.7357142857143,266.666666666667,196.333333333333,0,0,1
20140802,233,172,1,0,0,0,0,0,0,1,20.25,22.4,23.5714285714286,255.333333333333,192.666666666667,1,0,0
20140803,244,189,0,0,0,0,0,0,0,0,21.65,22.3,23.9642857142857,255.333333333333,190.666666666667,0,0,0
20140804,289,211,0,0,0,0,0,0,0,0,25,24.5333333333333,23.9214285714286,285,205.666666666667,0,0,0
20140805,322,217,0,0,0,0,0,0,0,0,26.95,25.55,23.6357142857143,298,213,0,0,0
20140806,283,211,0,0,0,0,0,0,0,0,24.7,25.0833333333333,24.2785714285714,296,205.666666666667,0,0,0
20140807,283,189,0,0,0,0,0,0,0,0,23.6,23.8666666666667,24.8357142857143,283,194.333333333333,0,0,0
20140808,283,183,0,0,0,0,0,0,0,0,23.3,23.8833333333333,25,290.666666666667,187,0,0,0
20140809,306,189,0,0,0,0,0,0,0,0,24.75,24.5333333333333,24.5214285714286,300,190.666666666667,0,0,0
20140810,311,200,0,0,0,0,0,0,0,0,25.55,25.4833333333333,24.4071428571429,307.666666666667,202,0,0,0
20140811,306,217,0,0,0,0,0,0,0,0,26.15,25.1,24.05,292.666666666667,209.333333333333,0,0,0
20140812,261,211,0,0,0,0,0,0,0,0,23.6,24.55,23.5,281.666666666667,209.333333333333,0,0,0
20140813,278,200,1,0,0,0,0,0,0,1,23.9,22.8666666666667,23.0214285714286,263,194.333333333333,1,0,0
20140814,250,172,0,0,0,0,0,0,0,0,21.1,21.4833333333333,22.7071428571429,252,177.666666666667,0,0,0
20140815,228,161,0,0,0,0,0,0,0,0,19.45,20.65,22.1428571428571,244.666666666667,168.333333333333,0,0,0
20140816,256,172,0,0,0,0,0,0,0,0,21.4,21.4,22.0214285714286,254,174,0,0,0
20140817,278,189,0,0,0,0,0,0,0,0,23.35,22.3166666666667,22.1785714285714,268.666666666667,177.666666666667,0,0,0
20140818,272,172,0,0,0,0,0,1,0,1,22.2,22.7666666666667,22.4928571428571,277.666666666667,177.666666666667,0,0,1
20140819,283,172,0,0,0,0,0,1,0,1,22.75,23.3166666666667,22.8857142857143,281.333333333333,185,0,0,1
20140820,289,211,0,0,0,0,0,1,0,1,25,23.6833333333333,23,285,188.666666666667,0,0,1
20140821,283,183,1,0,0,0,0,0,0,1,23.3,23.5,22.8428571428571,277.666666666667,192.333333333333,1,0,0
20140822,261,183,1,0,0,0,0,0,0,1,22.2,22.5666666666667,23.1642857142857,264.666666666667,186.666666666667,1,0,0
20140823,250,194,0,0,0,0,0,0,0,0,22.2,22.2166666666667,23.6857142857143,259.333333333333,185,0,0,0
20140824,267,178,0,0,0,0,0,0,0,0,22.25,22.9666666666667,23.9214285714286,276,183.333333333333,0,0,0
20140825,311,178,0,0,0,0,0,0,0,0,24.45,24.3666666666667,23.9285714285714,298.333333333333,189,0,0,0
20140826,317,211,0,0,0,0,0,1,0,1,26.4,25.8333333333333,23.8142857142857,316.666666666667,200,0,0,1
20140827,322,211,0,0,0,0,0,0,0,0,26.65,25.4666666666667,23.8571428571429,305.666666666667,203.666666666667,0,0,0
20140828,278,189,0,0,0,0,0,0,0,0,23.35,23.8,24.6071428571429,289,187,0,0,0
20140829,267,161,0,0,0,0,0,0,0,0,21.4,22.4166666666667,25.0428571428571,270.666666666667,177.666666666667,0,0,0
20140830,267,183,0,0,0,0,0,0,0,0,22.5,23.8,25.4357142857143,285.333333333333,190.666666666667,0,0,0
20140831,322,228,0,0,0,0,0,0,0,0,27.5,25.8333333333333,25.3571428571429,300,216.666666666667,0,0,0
20140901,311,239,0,0,0,0,0,0,0,0,27.5,28.05,25.6785714285714,322,239,0,0,0
20140902,333,250,0,0,0,0,0,0,0,0,29.15,27.5833333333333,26.3928571428571,314.666666666667,237,0,0,0
20140903,300,222,0,0,0,0,0,0,0,0,26.1,26.95,26.9071428571429,313,226,0,0,0
20140904,306,206,0,0,0,0,0,0,0,0,25.6,26.0333333333333,26.2285714285714,304,216.666666666667,0,0,0
20140905,306,222,1,0,0,0,0,1,0,2,26.4,26.0333333333333,25.3142857142857,313.333333333333,207.333333333333,1,0,1
20140906,328,194,1,0,0,0,0,1,0,2,26.1,25.0833333333333,24.0071428571429,302,199.666666666667,1,0,1
20140907,272,183,0,0,0,0,0,0,0,0,22.75,23.3166666666667,23.4142857142857,279.666666666667,186.666666666667,0,0,0
20140908,239,183,0,0,0,0,0,0,0,0,21.1,21.2833333333333,23.25,246.333333333333,179.333333333333,0,0,0
20140909,228,172,0,0,0,0,0,0,0,0,20,21.0166666666667,22.5,244.666666666667,175.666666666667,0,0,0
20140910,267,172,0,0,0,0,0,0,0,0,21.95,22.1333333333333,21.2714285714286,259.333333333333,183.333333333333,0,0,0
20140911,283,206,0,0,0,0,0,0,0,0,24.45,22.5166666666667,20.4071428571429,268.666666666667,181.666666666667,0,0,0
20140912,256,167,0,0,0,0,0,0,0,0,21.15,21.0333333333333,19.8571428571429,248.333333333333,172.333333333333,0,0,0
20140913,206,144,1,0,0,0,0,0,0,1,17.5,18.45,19.5357142857143,226.333333333333,142.666666666667,1,0,0
20140914,217,117,0,0,0,0,0,0,0,0,16.7,17.15,18.9428571428571,213.333333333333,129.666666666667,0,0,0
20140915,217,128,0,0,0,0,0,0,0,0,17.25,17.2333333333333,18.1857142857143,215,129.666666666667,0,0,0
20140916,211,144,1,0,0,0,0,1,0,2,17.75,17.6,17.3857142857143,218.666666666667,133.333333333333,1,0,1
20140917,228,128,0,0,0,0,0,0,0,0,17.8,18.2333333333333,17.5857142857143,227.666666666667,137,0,0,0
20140918,244,139,0,0,0,0,0,0,0,0,19.15,17.5,18.2928571428571,220.333333333333,129.666666666667,0,0,0
20140919,189,122,0,0,0,0,0,0,0,0,15.55,17.8666666666667,18.2928571428571,224,133.333333333333,0,0,0
20140920,239,139,1,0,0,0,0,0,0,1,18.9,18.7,18.1,222.333333333333,151.666666666667,1,0,0
20140921,239,194,1,0,0,0,0,1,0,2,21.65,19.2666666666667,18.1357142857143,231.666666666667,153.666666666667,1,0,1
20140922,217,128,0,0,0,0,0,0,0,0,17.25,18.4333333333333,17.6642857142857,224.333333333333,144.333333333333,0,0,0
20140923,217,111,0,0,0,0,0,0,0,0,16.4,17.2333333333333,18.2571428571429,217,127.666666666667,0,0,0
20140924,217,144,0,0,0,0,0,0,0,0,18.05,16.7666666666667,18.6928571428571,204,131.333333333333,0,0,0
20140925,178,139,1,0,0,0,0,0,0,1,15.85,17.8666666666667,18.9357142857143,215,142.333333333333,1,0,0
20140926,250,144,0,0,0,0,0,0,0,0,19.7,19.1666666666667,19.7214285714286,237,146.333333333333,0,0,0
20140927,283,156,0,0,0,0,0,1,0,1,21.95,21.6666666666667,20.1214285714286,274,159.333333333333,0,0,1
20140928,289,178,0,0,0,0,0,0,0,0,23.35,22.6833333333333,20,277.666666666667,176,0,0,0
20140929,261,194,0,0,0,0,0,0,0,0,22.75,21.7666666666667,20.3928571428571,255.666666666667,179.666666666667,0,0,0
20140930,217,167,1,0,0,0,0,1,0,2,19.2,19.7166666666667,20.0785714285714,220.333333333333,174,1,0,1
20141001,183,161,1,0,0,0,0,1,0,2,17.2,18.3333333333333,19.2071428571429,203.666666666667,163,1,0,1
20141002,211,161,0,0,0,0,0,0,0,0,18.6,17.7666666666667,17.5785714285714,203.666666666667,151.666666666667,0,0,0
20141003,217,133,0,0,0,0,0,0,0,0,17.5,17.3166666666667,16.5142857142857,211.333333333333,135,0,0,0
20141004,206,111,1,0,0,0,0,0,0,1,15.85,15.1,16.55,194.666666666667,107.333333333333,1,0,0
20141005,161,78,0,0,0,0,0,0,0,0,11.95,14.3666666666667,16.9142857142857,191,96.3333333333333,0,0,0
20141006,206,100,0,0,0,0,0,0,0,0,15.3,15.5666666666667,16.6,194.666666666667,116.666666666667,0,0,0
20141007,217,172,1,0,0,0,0,0,0,1,19.45,18.1666666666667,16.1642857142857,217,146.333333333333,1,0,0
20141008,228,167,1,0,0,0,0,0,0,1,19.75,18.5333333333333,15.7285714285714,215,155.666666666667,1,0,0
20141009,200,128,0,0,0,0,0,0,0,0,16.4,16.8666666666667,15.8857142857143,202,135.333333333333,0,0,0
20141010,178,111,0,0,0,0,0,0,0,0,14.45,14.55,15.8,178,113,0,0,0
20141011,156,100,1,0,0,0,0,0,0,1,12.8,13.4333333333333,15.9928571428571,168.666666666667,100,1,0,0
20141012,172,89,0,0,0,0,0,0,0,0,13.05,13.5166666666667,16.4285714285714,170.333333333333,100,0,0,0
20141013,183,111,1,0,0,0,0,1,0,2,14.7,16.1833333333333,16.7857142857143,199.666666666667,124,1,0,1
20141014,244,172,1,0,0,0,0,0,0,1,20.8,19.4333333333333,17.3428571428571,225.666666666667,163,1,0,0
20141015,250,206,1,0,0,0,0,1,0,2,22.8,20.8333333333333,17.9714285714286,237,179.666666666667,1,0,1
20141016,217,161,1,0,0,0,0,0,0,1,18.9,20.0166666666667,17.5357142857143,228,172.333333333333,1,0,0
20141017,217,150,0,0,0,0,0,0,0,0,18.35,18.15,16.95,215,148,0,0,0
20141018,211,133,0,0,0,0,0,1,0,1,17.2,15.1833333333333,16.2785714285714,187,116.666666666667,0,0,1
20141019,133,67,0,0,0,0,0,0,0,0,10,12.6,14.7642857142857,166.666666666667,85.3333333333333,0,0,0
20141020,156,56,0,0,0,0,0,1,0,1,10.6,12.2333333333333,13.6142857142857,161,83.6666666666667,0,0,1
20141021,194,128,1,0,0,0,0,0,0,1,16.1,12.9666666666667,12.9785714285714,164.666666666667,94.6666666666667,1,0,0
20141022,144,100,1,0,0,0,0,1,0,2,12.2,13.05,12.6214285714286,151.666666666667,109.333333333333,1,0,1
20141023,117,100,1,0,0,0,0,0,0,1,10.85,12.3166666666667,13.2571428571429,144.333333333333,102,1,0,0
20141024,172,106,0,0,0,0,0,0,0,0,13.9,13.15,13.6071428571429,161,102,0,0,0
20141025,194,100,0,0,0,0,0,0,0,0,14.7,14.35,13.7285714285714,179.333333333333,107.666666666667,0,0,0
20141026,172,117,0,0,0,0,0,0,0,0,14.45,14.0666666666667,14.3285714285714,179.333333333333,102,0,0,0
20141027,172,89,0,0,0,0,0,0,0,0,13.05,14.8166666666667,14.4428571428571,188.666666666667,107.666666666667,0,0,0
20141028,222,117,0,0,0,0,0,0,0,0,16.95,15.4666666666667,13.8857142857143,205.333333333333,104,0,0,0
20141029,222,106,0,0,0,0,0,1,0,1,16.4,15,12.7785714285714,198,102,0,0,1
20141030,150,83,0,0,0,0,0,0,0,0,11.65,12.6833333333333,11.7071428571429,166.666666666667,87,0,0,0
20141031,128,72,1,0,0,0,0,0,0,1,10,9.53333333333333,11.2714285714286,120.333333333333,70.3333333333333,1,0,0
20141101,83,56,0,0,0,0,0,0,0,0,6.95,7.96666666666667,11.1142857142857,100,59.3333333333333,0,0,0
20141102,89,50,0,0,0,0,0,0,0,0,6.95,7.96666666666667,10.9928571428571,111,48.3333333333333,0,0,0
20141103,161,39,0,0,0,0,0,0,0,0,10,10.9333333333333,10.9571428571429,150,68.6666666666667,0,0,0
20141104,200,117,0,0,0,0,0,0,0,0,15.85,13.8,10.6785714285714,179.666666666667,96.3333333333333,0,0,0
20141105,178,133,0,0,0,0,0,0,0,0,15.55,14.2666666666667,10.4785714285714,172.333333333333,113,0,0,0
20141106,139,89,1,0,0,0,0,1,0,2,11.4,11.6666666666667,11.0357142857143,144.666666666667,88.6666666666667,1,0,1
20141107,117,44,1,0,0,0,0,0,0,1,8.05,8.33333333333333,11.2357142857143,115,51.6666666666667,1,0,0
20141108,89,22,0,0,0,0,0,0,0,0,5.55,8.15,10.9142857142857,115,48,0,0,0
20141109,139,78,0,0,0,0,0,0,0,0,10.85,9.26666666666667,10.5928571428571,129.666666666667,55.6666666666667,0,0,0
20141110,161,67,0,0,0,0,0,0,0,0,11.4,11.95,9.75714285714286,159.333333333333,79.6666666666667,0,0,0
